State,Date,Total,Category
Utah,2022-08-14,89318533.10000001,Beverages
Utah,2022-08-21,87263409.5,Beverages
Utah,2022-08-28,88644859.4,Beverages
Utah,2022-09-01,70280804.5,Beverages
Utah,2022-09-10,80715550.0,Beverages
Utah,2022-09-18,82578747.4,Beverages
Utah,2022-09-25,81583654.4,Beverages
Utah,2022-10-04,78038771.10000001,Beverages
Utah,2022-10-07,91505961.60000001,Beverages
Utah,2022-10-16,79051881.49999999,Beverages
Utah,2022-10-23,78997314.5,Beverages
Utah,2022-10-30,76819842.5,Beverages
Utah,2022-11-09,85704126.1,Beverages
Utah,2022-11-12,76445232.9,Beverages
Utah,2022-11-13,77514267.09999998,Beverages
Utah,2022-11-20,80800177.30000001,Beverages
Utah,2022-11-27,78027637.60000001,Beverages
Utah,2022-12-06,90080445.5,Beverages
Utah,2022-12-18,82619797.4,Beverages
Utah,2022-12-25,85948631.0,Beverages
Utah,2023-01-01,72618035.39999999,Beverages
Utah,2023-01-15,74997967.5,Beverages
Utah,2023-01-22,74262693.69999999,Beverages
Utah,2023-01-29,75155901.10000001,Beverages
Utah,2023-02-04,80784702.1,Beverages
Utah,2023-02-19,77638644.8,Beverages
Utah,2023-02-26,77673269.0,Beverages
Utah,2023-03-19,84876141.10000001,Beverages
Utah,2023-03-26,80341382.39999999,Beverages
Utah,2023-04-16,82950874.80000001,Beverages
Utah,2023-04-23,83207752.10000001,Beverages
Utah,2023-04-30,87151460.50000001,Beverages
Utah,2023-05-02,76237504.6,Beverages
Utah,2023-05-03,83904754.1,Beverages
Utah,2023-07-05,90346612.2,Beverages
Utah,2023-08-01,72347101.8,Beverages
Utah,2023-09-04,83693796.4,Beverages
Utah,2023-12-02,80090615.49999999,Beverages
Utah,2023-12-03,88790244.7,Beverages
Vermont,2019-01-12,10140664.299999999,Beverages
Vermont,2019-03-11,9998306.8,Beverages
Vermont,2019-06-10,10654128.399999999,Beverages
Vermont,2019-08-12,10098782.6,Beverages
Vermont,2019-10-11,9914387.0,Beverages
Vermont,2019-10-13,10493866.1,Beverages
Vermont,2019-10-20,10034765.8,Beverages
Vermont,2019-10-27,9732838.7,Beverages
Vermont,2019-11-17,9824944.100000001,Beverages
Vermont,2019-11-24,10234925.7,Beverages
Vermont,2019-12-15,10100359.299999999,Beverages
Vermont,2019-12-22,10840313.100000001,Beverages
Vermont,2019-12-29,11284136.8,Beverages
Vermont,2020-01-03,10321603.4,Beverages
Vermont,2020-01-11,10550546.1,Beverages
Vermont,2020-01-19,10459226.4,Beverages
Vermont,2020-01-26,10013202.4,Beverages
Vermont,2020-02-02,10422771.200000001,Beverages
Vermont,2020-02-08,13621460.4,Beverages
Vermont,2020-02-16,10251653.0,Beverages
Vermont,2020-02-23,10627026.5,Beverages
Vermont,2020-03-05,11244375.899999999,Beverages
Vermont,2020-03-15,11435654.3,Beverages
Vermont,2020-03-22,11830940.5,Beverages
Vermont,2020-03-29,10444062.100000001,Beverages
Vermont,2020-04-10,11398364.200000001,Beverages
Vermont,2020-04-19,10470686.4,Beverages
Vermont,2020-04-26,10511675.1,Beverages
Vermont,2020-05-01,11286677.0,Beverages
Vermont,2020-05-04,10611241.299999999,Beverages
Vermont,2020-05-07,14477899.799999999,Beverages
Vermont,2020-05-17,11248781.3,Beverages
Vermont,2020-05-24,12564024.600000001,Beverages
Vermont,2020-05-31,12529765.9,Beverages
Vermont,2020-06-09,11742210.9,Beverages
Vermont,2020-06-12,10650733.700000001,Beverages
Vermont,2020-06-14,12200506.6,Beverages
Vermont,2020-06-21,12877303.4,Beverages
Vermont,2020-06-28,13067928.600000001,Beverages
Vermont,2020-07-06,12511161.4,Beverages
Vermont,2020-07-19,13160168.1,Beverages
Vermont,2020-07-26,13076993.6,Beverages
Vermont,2020-08-03,11002689.6,Beverages
Vermont,2020-08-11,10915170.1,Beverages
Vermont,2020-08-16,12847282.5,Beverages
Vermont,2020-08-23,12018680.799999999,Beverages
Vermont,2020-08-30,11781951.5,Beverages
Vermont,2020-09-02,10245582.5,Beverages
Vermont,2020-09-08,12830790.600000001,Beverages
Vermont,2020-09-13,11410464.399999999,Beverages
Vermont,2020-09-20,10928516.2,Beverages
Vermont,2020-09-27,11274683.9,Beverages
Vermont,2020-10-05,11252154.1,Beverages
Vermont,2020-10-18,10964926.4,Beverages
Vermont,2020-10-25,10672287.4,Beverages
Vermont,2020-11-10,11173346.700000001,Beverages
Vermont,2020-11-15,10771670.3,Beverages
Vermont,2020-11-22,10874180.4,Beverages
Vermont,2020-11-29,10819020.0,Beverages
Vermont,2020-12-01,10094296.5,Beverages
Vermont,2020-12-04,10412629.200000001,Beverages
Vermont,2020-12-07,13581080.4,Beverages
Vermont,2020-12-13,10595475.399999999,Beverages
Vermont,2020-12-20,10830189.7,Beverages
Vermont,2020-12-27,11761643.9,Beverages
Vermont,2021-01-08,13464125.899999999,Beverages
Vermont,2021-01-17,10703796.0,Beverages
Vermont,2021-01-24,10635882.5,Beverages
Vermont,2021-01-31,10799388.8,Beverages
Vermont,2021-02-05,11912435.0,Beverages
Vermont,2021-02-14,10792892.1,Beverages
Vermont,2021-02-21,11079749.5,Beverages
Vermont,2021-02-28,10854414.4,Beverages
Vermont,2021-03-01,11494780.9,Beverages
Vermont,2021-03-10,17208122.500000004,Beverages
Vermont,2021-03-14,12010395.899999999,Beverages
Vermont,2021-03-21,12539025.6,Beverages
Vermont,2021-03-28,11222142.899999999,Beverages
Vermont,2021-04-04,11275936.600000001,Beverages
Vermont,2021-04-07,14328350.3,Beverages
Vermont,2021-04-18,11028639.200000001,Beverages
Vermont,2021-04-25,11336823.4,Beverages
Vermont,2021-05-09,12654207.299999999,Beverages
Vermont,2021-05-12,16412109.100000001,Beverages
Vermont,2021-05-16,12174721.4,Beverages
Vermont,2021-05-23,13910947.799999999,Beverages
Vermont,2021-05-30,13487131.9,Beverages
Vermont,2021-06-06,13043593.0,Beverages
Vermont,2021-06-13,13342856.7,Beverages
Vermont,2021-06-20,13908879.8,Beverages
Vermont,2021-06-27,13628238.2,Beverages
Vermont,2021-07-02,10992665.7,Beverages
Vermont,2021-07-03,11517988.2,Beverages
Vermont,2021-07-11,16450799.200000001,Beverages
Vermont,2021-07-18,13433530.9,Beverages
Vermont,2021-07-25,13661363.2,Beverages
Vermont,2021-08-08,13735040.7,Beverages
Vermont,2021-08-15,14357893.3,Beverages
Vermont,2021-08-22,13064025.100000001,Beverages
Vermont,2021-08-29,12916089.799999999,Beverages
Vermont,2021-09-05,11994925.799999999,Beverages
Vermont,2021-09-19,11854055.200000001,Beverages
Vermont,2021-09-26,12191093.5,Beverages
Vermont,2021-10-01,10942795.899999999,Beverages
Vermont,2021-10-10,17238408.799999997,Beverages
Vermont,2021-10-17,16867635.5,Beverages
Vermont,2021-10-24,16095629.6,Beverages
Vermont,2021-10-31,15986865.4,Beverages
Vermont,2021-11-04,11243963.799999999,Beverages
Vermont,2021-11-07,13843773.8,Beverages
Vermont,2021-11-14,16477179.7,Beverages
Vermont,2021-11-21,16714317.700000001,Beverages
Vermont,2021-11-28,16052503.6,Beverages
Vermont,2021-12-09,12307859.3,Beverages
Vermont,2021-12-12,16128337.1,Beverages
Vermont,2021-12-19,17427391.6,Beverages
Vermont,2021-12-26,17740467.9,Beverages
Vermont,2022-01-05,17584377.6,Beverages
Vermont,2022-01-16,16914501.5,Beverages
Vermont,2022-01-23,16263821.500000002,Beverages
Vermont,2022-01-30,16366357.700000001,Beverages
Vermont,2022-02-01,17602152.0,Beverages
Vermont,2022-02-10,17781059.9,Beverages
Vermont,2022-02-13,16689059.0,Beverages
Vermont,2022-02-20,16725384.299999999,Beverages
Vermont,2022-02-27,16700358.6,Beverages
Vermont,2022-03-04,17273731.7,Beverages
Vermont,2022-03-07,22844305.400000002,Beverages
Vermont,2022-03-13,16804676.900000002,Beverages
Vermont,2022-03-20,17123995.400000002,Beverages
Vermont,2022-03-27,16939632.5,Beverages
Vermont,2022-04-09,19188721.200000003,Beverages
Vermont,2022-04-12,16973330.3,Beverages
Vermont,2022-04-17,17514823.900000002,Beverages
Vermont,2022-04-24,16530616.500000002,Beverages
Vermont,2022-05-06,20243384.099999998,Beverages
Vermont,2022-05-15,19138994.3,Beverages
Vermont,2022-05-22,20057254.2,Beverages
Vermont,2022-05-29,19462027.5,Beverages
Vermont,2022-06-02,17004639.699999996,Beverages
Vermont,2022-06-03,17086730.6,Beverages
Vermont,2022-06-11,17483212.0,Beverages
Vermont,2022-06-19,20105332.7,Beverages
Vermont,2022-06-26,20273984.500000004,Beverages
Vermont,2022-07-08,21576115.5,Beverages
Vermont,2022-07-17,21496520.500000004,Beverages
Vermont,2022-07-24,21507023.599999998,Beverages
Vermont,2022-07-31,21055278.5,Beverages
Vermont,2022-08-05,18223423.6,Beverages
Vermont,2022-08-14,20866310.8,Beverages
Vermont,2022-08-21,19885723.7,Beverages
Vermont,2022-08-28,19708102.2,Beverages
Vermont,2022-09-01,16658675.3,Beverages
Vermont,2022-09-10,18224034.1,Beverages
Vermont,2022-09-18,18198309.6,Beverages
Vermont,2022-09-25,17772235.2,Beverages
Vermont,2022-10-04,16901303.2,Beverages
Vermont,2022-10-07,21109350.400000002,Beverages
Vermont,2022-10-16,17842758.3,Beverages
Vermont,2022-10-23,17253871.9,Beverages
Vermont,2022-10-30,17001669.7,Beverages
Vermont,2022-11-09,18020623.0,Beverages
Vermont,2022-11-12,17078049.8,Beverages
Vermont,2022-11-13,16990548.5,Beverages
Vermont,2022-11-20,17076820.2,Beverages
Vermont,2022-11-27,17415650.7,Beverages
Vermont,2022-12-06,19894379.9,Beverages
Vermont,2022-12-18,17867736.9,Beverages
Vermont,2022-12-25,19232543.599999998,Beverages
Vermont,2023-01-01,18254415.4,Beverages
Vermont,2023-01-15,17048539.1,Beverages
Vermont,2023-01-22,17196042.100000005,Beverages
Vermont,2023-01-29,17032340.3,Beverages
Vermont,2023-02-04,17377273.3,Beverages
Vermont,2023-02-19,17621734.900000002,Beverages
Vermont,2023-02-26,17333835.0,Beverages
Vermont,2023-03-19,19111462.599999998,Beverages
Vermont,2023-03-26,17260096.400000002,Beverages
Vermont,2023-04-16,18162049.3,Beverages
Vermont,2023-04-23,17623202.9,Beverages
Vermont,2023-04-30,18276857.2,Beverages
Vermont,2023-05-02,17520094.0,Beverages
Vermont,2023-05-03,18343682.099999998,Beverages
Vermont,2023-07-05,19494926.400000002,Beverages
Vermont,2023-08-01,17426155.800000004,Beverages
Vermont,2023-09-04,18173575.099999998,Beverages
Vermont,2023-12-02,17722087.1,Beverages
Vermont,2023-12-03,18511580.700000003,Beverages
Virginia,2019-01-12,153170304.29999998,Beverages
Virginia,2019-03-11,156968155.4,Beverages
Virginia,2019-06-10,172066422.7,Beverages
Virginia,2019-08-12,155885204.70000002,Beverages
Virginia,2019-10-11,155391290.89999998,Beverages
Virginia,2019-10-13,161601644.9,Beverages
Virginia,2019-10-20,153893495.0,Beverages
Virginia,2019-10-27,150809621.79999998,Beverages
Virginia,2019-11-17,151880466.6,Beverages
Virginia,2019-11-24,154500701.4,Beverages
Virginia,2019-12-15,151159938.0,Beverages
Virginia,2019-12-22,163692374.70000002,Beverages
Virginia,2019-12-29,151352892.8,Beverages
Virginia,2020-01-03,158527801.4,Beverages
Virginia,2020-01-11,165112481.29999998,Beverages
Virginia,2020-01-19,145982251.8,Beverages
Virginia,2020-01-26,144337569.20000002,Beverages
Virginia,2020-02-02,150953056.5,Beverages
Virginia,2020-02-08,187624235.0,Beverages
Virginia,2020-02-16,148167205.1,Beverages
Virginia,2020-02-23,148804132.9,Beverages
Virginia,2020-03-05,176705172.5,Beverages
Virginia,2020-03-15,188754727.9,Beverages
Virginia,2020-03-22,176342493.4,Beverages
Virginia,2020-03-29,161690146.10000002,Beverages
Virginia,2020-04-10,176217089.1,Beverages
Virginia,2020-04-19,166221230.20000002,Beverages
Virginia,2020-04-26,166146355.1,Beverages
Virginia,2020-05-01,152001836.8,Beverages
Virginia,2020-05-04,166942310.29999998,Beverages
Virginia,2020-05-07,199524864.5,Beverages
Virginia,2020-05-17,175645454.60000002,Beverages
Virginia,2020-05-24,181602898.79999998,Beverages
Virginia,2020-05-31,180652170.4,Beverages
Virginia,2020-06-09,186222413.4,Beverages
Virginia,2020-06-12,159632427.9,Beverages
Virginia,2020-06-14,182008194.29999998,Beverages
Virginia,2020-06-21,177589600.8,Beverages
Virginia,2020-06-28,190019011.60000002,Beverages
Virginia,2020-07-06,185516071.5,Beverages
Virginia,2020-07-19,191619754.3,Beverages
Virginia,2020-07-26,183961729.5,Beverages
Virginia,2020-08-03,163409248.7,Beverages
Virginia,2020-08-11,167596233.1,Beverages
Virginia,2020-08-16,179700730.0,Beverages
Virginia,2020-08-23,178591805.79999998,Beverages
Virginia,2020-08-30,182383627.1,Beverages
Virginia,2020-09-02,152055733.1,Beverages
Virginia,2020-09-08,184209932.5,Beverages
Virginia,2020-09-13,173220383.9,Beverages
Virginia,2020-09-20,168928097.1,Beverages
Virginia,2020-09-27,168797589.6,Beverages
Virginia,2020-10-05,175163329.9,Beverages
Virginia,2020-10-18,163050881.9,Beverages
Virginia,2020-10-25,165623747.6,Beverages
Virginia,2020-11-10,169654399.0,Beverages
Virginia,2020-11-15,163694977.1,Beverages
Virginia,2020-11-22,168158834.7,Beverages
Virginia,2020-11-29,163619179.0,Beverages
Virginia,2020-12-01,152855580.1,Beverages
Virginia,2020-12-04,165311736.70000002,Beverages
Virginia,2020-12-07,187064332.4,Beverages
Virginia,2020-12-13,162737264.3,Beverages
Virginia,2020-12-20,168096272.5,Beverages
Virginia,2020-12-27,160600535.8,Beverages
Virginia,2021-01-08,200020469.4,Beverages
Virginia,2021-01-17,159488852.9,Beverages
Virginia,2021-01-24,156698362.4,Beverages
Virginia,2021-01-31,160272674.4,Beverages
Virginia,2021-02-05,187739402.8,Beverages
Virginia,2021-02-14,155848250.2,Beverages
Virginia,2021-02-21,157894230.20000002,Beverages
Virginia,2021-02-28,163796228.70000002,Beverages
Virginia,2021-03-01,161285295.3,Beverages
Virginia,2021-03-10,271048030.8,Beverages
Virginia,2021-03-14,200079905.7,Beverages
Virginia,2021-03-21,188758958.4,Beverages
Virginia,2021-03-28,173111525.0,Beverages
Virginia,2021-04-04,178524304.7,Beverages
Virginia,2021-04-07,211924902.29999998,Beverages
Virginia,2021-04-18,176271630.89999998,Beverages
Virginia,2021-04-25,175065613.5,Beverages
Virginia,2021-05-09,199876304.8,Beverages
Virginia,2021-05-12,252428302.20000002,Beverages
Virginia,2021-05-16,184915270.5,Beverages
Virginia,2021-05-23,190347000.8,Beverages
Virginia,2021-05-30,191434283.7,Beverages
Virginia,2021-06-06,197856116.10000002,Beverages
Virginia,2021-06-13,195582842.3,Beverages
Virginia,2021-06-20,191339932.1,Beverages
Virginia,2021-06-27,195554733.4,Beverages
Virginia,2021-07-02,160563408.3,Beverages
Virginia,2021-07-03,174612377.39999998,Beverages
Virginia,2021-07-11,254210851.2,Beverages
Virginia,2021-07-18,204653907.8,Beverages
Virginia,2021-07-25,199486534.7,Beverages
Virginia,2021-08-08,194229805.29999998,Beverages
Virginia,2021-08-15,196460320.6,Beverages
Virginia,2021-08-22,192954390.2,Beverages
Virginia,2021-08-29,200620477.5,Beverages
Virginia,2021-09-05,187731620.7,Beverages
Virginia,2021-09-19,187006075.20000002,Beverages
Virginia,2021-09-26,178228310.2,Beverages
Virginia,2021-10-01,158932758.6,Beverages
Virginia,2021-10-10,264267112.70000002,Beverages
Virginia,2021-10-17,257032021.4,Beverages
Virginia,2021-10-24,256856675.9,Beverages
Virginia,2021-10-31,255221501.8,Beverages
Virginia,2021-11-04,180011222.9,Beverages
Virginia,2021-11-07,199497003.6,Beverages
Virginia,2021-11-14,257365909.8,Beverages
Virginia,2021-11-21,260709600.4,Beverages
Virginia,2021-11-28,246183598.0,Beverages
Virginia,2021-12-09,188586876.9,Beverages
Virginia,2021-12-12,250214045.7,Beverages
Virginia,2021-12-19,262572652.70000002,Beverages
Virginia,2021-12-26,252987751.2,Beverages
Virginia,2022-01-05,290727347.90000004,Beverages
Virginia,2022-01-16,250857872.1,Beverages
Virginia,2022-01-23,240630000.29999998,Beverages
Virginia,2022-01-30,246332113.3,Beverages
Virginia,2022-02-01,247570917.39999998,Beverages
Virginia,2022-02-10,288864319.9,Beverages
Virginia,2022-02-13,247796846.20000002,Beverages
Virginia,2022-02-20,245704581.4,Beverages
Virginia,2022-02-27,254539797.20000002,Beverages
Virginia,2022-03-04,272520470.1999999,Beverages
Virginia,2022-03-07,313281997.2,Beverages
Virginia,2022-03-13,266351669.3,Beverages
Virginia,2022-03-20,267757776.7,Beverages
Virginia,2022-03-27,269389621.6,Beverages
Virginia,2022-04-09,309506676.90000004,Beverages
Virginia,2022-04-12,265354901.49999997,Beverages
Virginia,2022-04-17,282253256.20000005,Beverages
Virginia,2022-04-24,274802222.4,Beverages
Virginia,2022-05-06,295835575.5,Beverages
Virginia,2022-05-15,279296129.8,Beverages
Virginia,2022-05-22,302860488.3,Beverages
Virginia,2022-05-29,292593331.2,Beverages
Virginia,2022-06-02,247718807.70000002,Beverages
Virginia,2022-06-03,263806233.20000002,Beverages
Virginia,2022-06-11,273249495.40000004,Beverages
Virginia,2022-06-19,299528810.59999996,Beverages
Virginia,2022-06-26,296107450.2,Beverages
Virginia,2022-07-08,302468892.7,Beverages
Virginia,2022-07-17,302418266.40000004,Beverages
Virginia,2022-07-24,298574849.8000001,Beverages
Virginia,2022-07-31,298870972.99999994,Beverages
Virginia,2022-08-05,284854596.6,Beverages
Virginia,2022-08-14,302020483.4,Beverages
Virginia,2022-08-21,295293415.1,Beverages
Virginia,2022-08-28,306222918.99999994,Beverages
Virginia,2022-09-01,248898889.2,Beverages
Virginia,2022-09-10,278024414.0,Beverages
Virginia,2022-09-18,291679545.1999999,Beverages
Virginia,2022-09-25,287218014.59999996,Beverages
Virginia,2022-10-04,277964646.29999995,Beverages
Virginia,2022-10-07,294810631.59999996,Beverages
Virginia,2022-10-16,276442480.4,Beverages
Virginia,2022-10-23,270821530.1,Beverages
Virginia,2022-10-30,270254956.59999996,Beverages
Virginia,2022-11-09,289237581.79999995,Beverages
Virginia,2022-11-12,269510629.7,Beverages
Virginia,2022-11-13,272549134.2,Beverages
Virginia,2022-11-20,276320016.9,Beverages
Virginia,2022-11-27,267855342.70000002,Beverages
Virginia,2022-12-06,290185530.8,Beverages
Virginia,2022-12-18,281170584.40000004,Beverages
Virginia,2022-12-25,279780285.2,Beverages
Virginia,2023-01-01,262853193.7,Beverages
Virginia,2023-01-15,268174662.60000002,Beverages
Virginia,2023-01-22,255636482.70000002,Beverages
Virginia,2023-01-29,257988852.7,Beverages
Virginia,2023-02-04,286229976.5,Beverages
Virginia,2023-02-19,271129889.90000004,Beverages
Virginia,2023-02-26,274063688.9,Beverages
Virginia,2023-03-19,297202719.3,Beverages
Virginia,2023-03-26,279532595.2,Beverages
Virginia,2023-04-16,297359966.9,Beverages
Virginia,2023-04-23,294647608.6,Beverages
Virginia,2023-04-30,295973428.20000005,Beverages
Virginia,2023-05-02,264660031.0,Beverages
Virginia,2023-05-03,289520255.09999996,Beverages
Virginia,2023-07-05,301772658.09999996,Beverages
Virginia,2023-08-01,263411853.2,Beverages
Virginia,2023-09-04,293839743.7,Beverages
Virginia,2023-12-02,270253070.09999996,Beverages
Virginia,2023-12-03,307916268.70000005,Beverages
Washington,2019-01-12,100959341.5,Beverages
Washington,2019-03-11,101445077.4,Beverages
Washington,2019-06-10,105763907.89999999,Beverages
Washington,2019-08-12,102506227.69999999,Beverages
Washington,2019-10-11,102493531.2,Beverages
Washington,2019-10-13,104339593.7,Beverages
Washington,2019-10-20,102402217.1,Beverages
Washington,2019-10-27,99549902.8,Beverages
Washington,2019-11-17,103838634.9,Beverages
Washington,2019-11-24,103657674.3,Beverages
Washington,2019-12-15,104798162.9,Beverages
Washington,2019-12-22,113080402.6,Beverages
Washington,2019-12-29,100706539.0,Beverages
Washington,2020-01-03,107477573.0,Beverages
Washington,2020-01-11,108548730.0,Beverages
Washington,2020-01-19,99153199.0,Beverages
Washington,2020-01-26,99473246.3,Beverages
Washington,2020-02-02,104126832.2,Beverages
Washington,2020-02-08,133188124.7,Beverages
Washington,2020-02-16,97362062.8,Beverages
Washington,2020-02-23,99950409.39999999,Beverages
Washington,2020-03-05,118100976.9,Beverages
Washington,2020-03-15,121698993.39999999,Beverages
Washington,2020-03-22,119323648.7,Beverages
Washington,2020-03-29,105643795.6,Beverages
Washington,2020-04-10,112825238.2,Beverages
Washington,2020-04-19,113724188.0,Beverages
Washington,2020-04-26,109935674.8,Beverages
Washington,2020-05-01,101422957.2,Beverages
Washington,2020-05-04,108192713.0,Beverages
Washington,2020-05-07,125649881.0,Beverages
Washington,2020-05-17,117697089.2,Beverages
Washington,2020-05-24,120918669.30000001,Beverages
Washington,2020-05-31,119281232.4,Beverages
Washington,2020-06-09,124581759.30000001,Beverages
Washington,2020-06-12,107995294.7,Beverages
Washington,2020-06-14,123717765.7,Beverages
Washington,2020-06-21,120673195.0,Beverages
Washington,2020-06-28,124796648.10000001,Beverages
Washington,2020-07-06,120382319.4,Beverages
Washington,2020-07-19,126359720.8,Beverages
Washington,2020-07-26,127771348.19999999,Beverages
Washington,2020-08-03,111388535.2,Beverages
Washington,2020-08-11,108425959.4,Beverages
Washington,2020-08-16,126432914.6,Beverages
Washington,2020-08-23,122110121.5,Beverages
Washington,2020-08-30,124259318.1,Beverages
Washington,2020-09-02,104104167.2,Beverages
Washington,2020-09-08,125952535.2,Beverages
Washington,2020-09-13,117662825.7,Beverages
Washington,2020-09-20,111632321.5,Beverages
Washington,2020-09-27,108526971.4,Beverages
Washington,2020-10-05,127920487.89999999,Beverages
Washington,2020-10-18,106590823.60000001,Beverages
Washington,2020-10-25,104835484.39999999,Beverages
Washington,2020-11-10,110684503.10000001,Beverages
Washington,2020-11-15,107706417.0,Beverages
Washington,2020-11-22,112227699.6,Beverages
Washington,2020-11-29,105174025.0,Beverages
Washington,2020-12-01,103079612.0,Beverages
Washington,2020-12-04,110225508.1,Beverages
Washington,2020-12-07,120901346.5,Beverages
Washington,2020-12-13,109944087.2,Beverages
Washington,2020-12-20,116309572.0,Beverages
Washington,2020-12-27,107114656.3,Beverages
Washington,2021-01-08,142523538.5,Beverages
Washington,2021-01-17,106760567.2,Beverages
Washington,2021-01-24,105331133.8,Beverages
Washington,2021-01-31,106648446.0,Beverages
Washington,2021-02-05,124200173.30000001,Beverages
Washington,2021-02-14,106007768.7,Beverages
Washington,2021-02-21,105673903.7,Beverages
Washington,2021-02-28,111021561.3,Beverages
Washington,2021-03-01,108217572.2,Beverages
Washington,2021-03-10,173143476.9,Beverages
Washington,2021-03-14,127222359.5,Beverages
Washington,2021-03-21,123748906.30000001,Beverages
Washington,2021-03-28,109799217.10000001,Beverages
Washington,2021-04-04,116874861.3,Beverages
Washington,2021-04-07,142870873.89999998,Beverages
Washington,2021-04-18,124594635.60000001,Beverages
Washington,2021-04-25,120861513.10000001,Beverages
Washington,2021-05-09,135333469.2,Beverages
Washington,2021-05-12,164503606.7,Beverages
Washington,2021-05-16,130615127.2,Beverages
Washington,2021-05-23,126138210.9,Beverages
Washington,2021-05-30,128402099.7,Beverages
Washington,2021-06-06,130216902.7,Beverages
Washington,2021-06-13,125357944.4,Beverages
Washington,2021-06-20,134192933.10000001,Beverages
Washington,2021-06-27,145342545.20000002,Beverages
Washington,2021-07-02,109182531.8,Beverages
Washington,2021-07-03,116941149.8,Beverages
Washington,2021-07-11,164199928.1,Beverages
Washington,2021-07-18,137489727.5,Beverages
Washington,2021-07-25,137360142.20000002,Beverages
Washington,2021-08-08,136393048.6,Beverages
Washington,2021-08-15,140790143.29999998,Beverages
Washington,2021-08-22,131807622.1,Beverages
Washington,2021-08-29,128473712.8,Beverages
Washington,2021-09-05,130700688.8,Beverages
Washington,2021-09-19,121231207.0,Beverages
Washington,2021-09-26,119610947.0,Beverages
Washington,2021-10-01,109823464.5,Beverages
Washington,2021-10-10,170162892.9,Beverages
Washington,2021-10-17,167421377.39999998,Beverages
Washington,2021-10-24,163190222.70000002,Beverages
Washington,2021-10-31,165155956.0,Beverages
Washington,2021-11-04,118476152.0,Beverages
Washington,2021-11-07,132607061.1,Beverages
Washington,2021-11-14,168652229.9,Beverages
Washington,2021-11-21,170098807.70000002,Beverages
Washington,2021-11-28,158370542.1,Beverages
Washington,2021-12-09,129432391.9,Beverages
Washington,2021-12-12,168854025.7,Beverages
Washington,2021-12-19,177080923.29999998,Beverages
Washington,2021-12-26,166593895.7,Beverages
Washington,2022-01-05,185282378.49999997,Beverages
Washington,2022-01-16,167157716.6,Beverages
Washington,2022-01-23,164346105.6,Beverages
Washington,2022-01-30,164024826.6,Beverages
Washington,2022-02-01,161762010.2,Beverages
Washington,2022-02-10,181472966.80000004,Beverages
Washington,2022-02-13,163459979.39999998,Beverages
Washington,2022-02-20,160798544.60000002,Beverages
Washington,2022-02-27,165041501.10000002,Beverages
Washington,2022-03-04,177811518.70000002,Beverages
Washington,2022-03-07,213331559.79999998,Beverages
Washington,2022-03-13,172443375.20000002,Beverages
Washington,2022-03-20,174739184.70000002,Beverages
Washington,2022-03-27,172332059.8,Beverages
Washington,2022-04-09,201258178.60000002,Beverages
Washington,2022-04-12,170942767.20000002,Beverages
Washington,2022-04-17,185583528.89999998,Beverages
Washington,2022-04-24,177382652.00000003,Beverages
Washington,2022-05-06,192140102.20000002,Beverages
Washington,2022-05-15,189038307.5,Beverages
Washington,2022-05-22,187445495.20000002,Beverages
Washington,2022-05-29,191419159.5,Beverages
Washington,2022-06-02,170138890.70000002,Beverages
Washington,2022-06-03,171832947.6,Beverages
Washington,2022-06-11,172511051.2,Beverages
Washington,2022-06-19,194298028.00000003,Beverages
Washington,2022-06-26,213212071.5,Beverages
Washington,2022-07-08,206136813.9,Beverages
Washington,2022-07-17,202846647.50000003,Beverages
Washington,2022-07-24,205218551.0,Beverages
Washington,2022-07-31,216107722.7,Beverages
Washington,2022-08-05,191812754.49999997,Beverages
Washington,2022-08-14,207721410.7,Beverages
Washington,2022-08-21,197668601.89999998,Beverages
Washington,2022-08-28,198708266.3,Beverages
Washington,2022-09-01,166032158.8,Beverages
Washington,2022-09-10,181190006.6,Beverages
Washington,2022-09-18,183687055.4,Beverages
Washington,2022-09-25,181678982.0,Beverages
Washington,2022-10-04,173850320.4,Beverages
Washington,2022-10-07,199809591.1,Beverages
Washington,2022-10-16,177515318.3,Beverages
Washington,2022-10-23,172848241.5,Beverages
Washington,2022-10-30,171748532.6,Beverages
Washington,2022-11-09,191922359.2,Beverages
Washington,2022-11-12,176451625.09999996,Beverages
Washington,2022-11-13,173273333.69999996,Beverages
Washington,2022-11-20,180770465.99999997,Beverages
Washington,2022-11-27,172251421.2,Beverages
Washington,2022-12-06,195542841.9,Beverages
Washington,2022-12-18,185957278.0,Beverages
Washington,2022-12-25,180973701.70000002,Beverages
Washington,2023-01-01,167220716.90000004,Beverages
Washington,2023-01-15,173124788.30000004,Beverages
Washington,2023-01-22,169139519.89999998,Beverages
Washington,2023-01-29,170124244.29999998,Beverages
Washington,2023-02-04,180139569.20000002,Beverages
Washington,2023-02-19,171916008.4,Beverages
Washington,2023-02-26,174541337.0,Beverages
Washington,2023-03-19,190162701.3,Beverages
Washington,2023-03-26,177118420.2,Beverages
Washington,2023-04-16,186078145.7,Beverages
Washington,2023-04-23,183827307.6,Beverages
Washington,2023-04-30,195255995.7,Beverages
Washington,2023-05-02,172039128.5,Beverages
Washington,2023-05-03,183342555.20000002,Beverages
Washington,2023-07-05,201179479.1,Beverages
Washington,2023-08-01,173888698.9,Beverages
Washington,2023-09-04,189468341.3,Beverages
